"","finalStackSize","lowestStackSize"
"2394",69340,49731
"2395",75565,50000
"2396",56795,50000
"2397",67425,49798
"2398",68635,49598
"2399",63215,48627
"2400",62580,49705
"2401",52125,47978
"2402",61715,47501
"2403",65315,49160
"2404",69060,49899
"2405",66065,48996
"2406",60120,47502
"2407",65175,48816
"2408",62130,44104
"2409",60470,49160
"2410",59975,46668
"2411",60490,49598
"2412",65150,47326
"2413",49855,48290
"2414",65080,49770
"2415",67870,49767
"2416",47815,37658
"2417",71435,49890
"2418",67070,49006
"2419",69395,49505
"2420",67280,48566
"2421",56160,48542
"2422",57230,48773
"2423",64635,48661
"2424",63555,49625
"2425",66715,48395
"2426",59475,48483
"2427",37135,31740
"2428",68800,49322
"2429",47430,46736
"2430",63750,44082
"2431",65590,46701
"2432",62145,48728
"2433",74670,49451
"2434",59635,43286
"2435",59700,45858
"2436",82615,48867
"2437",62915,49998
"2438",50690,45804
"2439",73855,49799
"2440",59820,46358
"2441",65030,48088
"2442",57955,45481
"2443",59315,49943
"2444",78320,47844
"2445",68935,48672
"2446",54100,47557
"2447",71170,49018
"2448",54125,45942
"2449",72495,49492
"2450",50090,48632
"2451",77595,49899
"2452",65480,49961
"2453",50350,42886
"2454",68300,48451
"2455",66515,48936
"2456",69090,48601
"2457",58620,49004
"2458",82280,48965
"2459",68985,49899
"2460",58170,45747
"2461",59225,46976
"2462",60970,47529
"2463",39190,35704
"2464",58980,43536
"2465",56885,44958
"2466",58605,48654
"2467",59295,48773
"2468",60820,49798
"2469",63375,46517
"2470",76420,49899
"2471",69515,49998
"2472",60680,42830
"2473",60555,44515
"2474",64040,49928
"2475",61835,49561
"2476",59255,48974
"2477",62645,45345
"2478",72415,50000
"2479",65875,49557
"2480",75435,48772
"2481",61960,49069
"2482",67275,48648
"2483",69750,49899
"2484",67080,48142
"2485",65280,49601
"2486",69400,49244
"2487",72530,47428
"2488",62390,49303
"2489",64805,47492
"2490",57850,46356
"2491",57955,47897
"2492",68105,50000
"2493",63505,46562
"2494",63325,47433
"2495",60285,47392
"2496",42975,35730
"2497",60240,47760
"2498",69590,45372
"2499",71280,48172
"2500",66125,47688
"2501",72340,49031
"2502",75415,48833
"2503",61475,45786
"2504",70075,49618
"2505",67125,49857
"2506",71850,49061
"2507",72860,49064
"2508",73985,49675
"2509",63790,49313
"2510",68035,48838
"2511",69100,49761
"2512",67680,49870
"2513",50125,41905
"2514",56660,49730
"2515",57790,43452
"2516",76790,48832
"2517",63510,46929
"2518",76925,50000
"2519",57055,48391
"2520",71610,47591
"2521",60900,49995
"2522",66010,49877
"2523",74335,49801
"2524",71010,49673
"2525",64065,50000
"2526",66375,43506
"2527",69890,50000
"2528",54440,47983
"2529",66760,47820
"2530",58755,49525
"2531",67660,49645
"2532",65375,48794
"2533",62375,49698
"2534",80395,50000
"2535",63395,47775
"2536",62220,47523
"2537",55850,49898
"2538",57330,49192
"2539",75290,49465
"2540",50905,35418
"2541",54490,50000
"2542",69380,49365
"2543",67000,48869
"2544",60165,45358
"2545",72105,50000
"2546",60315,48838
"2547",63805,49622
"2548",55370,49184
"2549",70765,50000
"2550",70190,49525
"2551",72195,49491
"2552",63925,49384
"2553",66105,49657
"2554",62390,49442
"2555",65455,47940
"2556",61680,48589
"2557",59405,49920
"2558",54635,45781
"2559",60895,49385
"2560",73060,48869
"2561",60775,50000
"2562",61825,48315
"2563",50425,40370
"2564",71900,49314
"2565",58385,49266
"2566",71660,48501
"2567",77215,49407
"2568",70405,49785
"2569",60555,49998
"2570",60045,49149
"2571",63510,48349
"2572",58895,47817
"2573",70095,49090
"2574",59985,44495
"2575",73940,50000
"2576",69320,49899
"2577",69410,49506
"2578",66255,49301
"2579",53740,49609
"2580",72985,49434
"2581",70070,49734
"2582",71570,49799
"2583",63855,49339
"2584",51745,43822
"2585",72705,49771
"2586",53610,49570
"2587",65440,45892
"2588",63520,48011
"2589",73640,49899
"2590",56295,48535
"2591",64665,49372
"2592",56475,48970
"2593",62015,49873
"2594",73215,48413
"2595",58405,48658
"2596",73515,49799
"2597",55960,48888
"2598",71875,49735
"2599",70300,49798
"2600",65785,46870
"2601",65590,50000
"2602",60375,45562
"2603",62020,45572
"2604",67420,49523
"2605",69920,48430
"2606",62620,50000
"2607",68725,47116
"2608",68550,50000
"2609",51870,42697
"2610",66925,49702
"2611",66085,49600
"2612",56690,48983
"2613",67295,48291
"2614",62035,44776
"2615",65970,49646
"2616",46415,41843
"2617",68905,49805
"2618",63300,47773
"2619",69410,49842
"2620",48150,46314
"2621",73075,49470
"2622",68730,49899
"2623",64755,48315
"2624",68915,48815
"2625",51775,46248
"2626",74360,48079
"2627",48855,43826
"2628",64185,49724
"2629",60490,44954
"2630",55415,50000
"2631",70650,49611
"2632",60615,48963
"2633",54985,47665
"2634",67780,49639
"2635",79845,50000
"2636",71745,49369
"2637",53265,44423
"2638",59790,48891
"2639",65165,48587
"2640",54310,49472
"2641",59555,48384
"2642",65335,49112
"2643",67280,49932
"2644",61935,47683
"2645",70315,48918
"2646",63125,48327
"2647",66450,48776
"2648",55855,46110
"2649",63510,46689
"2650",62865,47572
"2651",70745,49435
"2652",54595,45695
"2653",73825,46600
"2654",63530,49469
"2655",55310,48954
"2656",60780,47856
"2657",54040,42138
"2658",77610,48385
"2659",52925,49021
"2660",57840,47862
"2661",63010,48950
"2662",62950,49956
"2663",68260,47747
"2664",66310,47749
"2665",63575,49646
"2666",66120,48668
"2667",52175,48303
"2668",69745,49799
"2669",56280,49036
"2670",63170,49598
"2671",62720,49375
"2672",50035,47531
"2673",64420,46940
"2674",62225,49657
"2675",51630,39375
"2676",73775,49998
"2677",63680,49253
"2678",61575,49666
"2679",61540,49698
"2680",56215,50000
"2681",70150,49003
"2682",59460,48642
"2683",77100,49399
"2684",71180,49190
"2685",73000,50000
"2686",62230,49217
"2687",63790,50000
"2688",63215,44805
"2689",70010,50000
"2690",45050,40230
"2691",67445,49750
"2692",57015,46435
"2693",62890,46167
"2694",48440,43811
"2695",69575,48669
"2696",62505,47618
"2697",72120,48740
"2698",64610,48918
"2699",66140,49645
"2700",79240,48428
"2701",58245,46200
"2702",68740,49002
"2703",76385,49400
"2704",63655,47540
"2705",53660,47480
"2706",77700,49115
"2707",60080,48260
"2708",71120,49855
"2709",70745,49659
"2710",63800,49899
"2711",82310,49443
"2712",60430,47013
"2713",63010,44616
"2714",54775,47303
"2715",49250,41347
"2716",70810,49898
"2717",60575,49082
"2718",56620,47273
"2719",55310,49607
"2720",60895,49514
"2721",49115,40389
"2722",54240,48706
"2723",74005,49639
"2724",66865,48752
"2725",62490,48936
"2726",74125,47814
"2727",59580,49102
"2728",63370,44062
"2729",64670,49023
"2730",80610,49319
"2731",67545,49474
"2732",74900,47622
"2733",60695,49998
"2734",62875,50000
"2735",55070,48970
"2736",69995,50000
"2737",69920,47855
"2738",58365,44162
"2739",45780,33174
"2740",67330,49799
"2741",49550,44371
"2742",56565,47021
"2743",66405,49998
"2744",51550,46651
"2745",61865,48477
"2746",59190,45525
"2747",59965,45630
"2748",69615,50000
"2749",71935,49899
"2750",55825,44523
"2751",59150,48055
"2752",71390,46655
"2753",62910,48832
"2754",67510,50000
"2755",71970,50000
"2756",72510,49247
"2757",59745,48444
"2758",64615,49128
"2759",71760,49147
"2760",71925,49830
"2761",71170,48439
"2762",76800,49410
"2763",71230,50000
"2764",48190,46633
"2765",72770,49598
"2766",60825,43997
"2767",69380,49899
"2768",54970,48746
"2769",60975,49525
"2770",73640,49998
"2771",61000,48741
"2772",66695,49777
"2773",56300,47848
"2774",70615,49799
"2775",53180,48877
"2776",83125,49855
"2777",65645,48937
"2778",60255,43577
"2779",53330,45163
"2780",76465,49250
"2781",54935,46030
"2782",54085,49416
"2783",75325,49698
"2784",79190,49798
"2785",53875,48398
"2786",59125,48685
"2787",66795,49899
"2788",58800,49811
"2789",47245,46352
"2790",63720,47985
"2791",55760,48100
"2792",64745,49017
"2793",62910,49173
"2794",68195,49998
"2795",68240,48672
"2796",62670,49341
"2797",61705,46943
"2798",58880,47437
"2799",61725,49581
"2800",68110,49799
"2801",61960,45862
"2802",66810,49500
"2803",71025,49432
"2804",68320,49844
"2805",72925,46947
"2806",49515,33483
"2807",78455,49677
"2808",66445,47168
"2809",64845,49464
"2810",68980,46794
"2811",70470,45985
"2812",66600,47089
"2813",54195,46572
"2814",57520,48884
"2815",63925,46726
"2816",56405,48134
"2817",54165,43748
"2818",71330,49660
"2819",68950,49563
"2820",59960,47857
"2821",66565,48224
"2822",72830,50000
"2823",51985,48711
"2824",67305,49865
"2825",58850,49469
"2826",63085,48136
"2827",63895,46180
"2828",56510,46247
"2829",61805,42575
"2830",65460,49899
"2831",66970,49462
"2832",48060,45522
"2833",67860,48105
"2834",55885,46475
"2835",67095,49868
"2836",65025,48155
"2837",57160,49901
"2838",63940,50000
"2839",72825,49535
"2840",68555,49317
"2841",65495,46730
"2842",72140,49509
"2843",58370,47676
"2844",54415,44990
"2845",43465,38815
"2846",64300,48777
"2847",69115,49080
"2848",67425,48728
"2849",65025,48384
"2850",67865,45822
"2851",37410,35224
"2852",50400,47617
"2853",58265,47378
"2854",61375,36307
"2855",58035,49351
"2856",51595,49795
"2857",67035,49725
"2858",63065,48808
"2859",65700,44962
"2860",69885,49706
"2861",62810,50000
"2862",38795,30237
"2863",76880,49319
"2864",69140,48847
"2865",68360,49680
"2866",70585,49962
"2867",59435,43067
"2868",60770,47734
"2869",61860,48829
"2870",64200,50000
"2871",66915,49213
"2872",70260,49425
"2873",68620,49340
"2874",64180,47666
"2875",76060,48598
"2876",57485,46795
"2877",40380,35504
"2878",77015,50000
"2879",69380,49998
"2880",56690,49899
"2881",58040,49799
"2882",54915,44972
"2883",59110,49052
"2884",68175,49442
"2885",75890,49998
"2886",72005,47208
"2887",55165,48080
"2888",53685,49939
"2889",61840,49685
"2890",61890,48286
"2891",45455,43561
"2892",73890,49790
"2893",58545,49115
"2894",60545,46487
"2895",78025,49468
"2896",52125,47140
"2897",50040,46262
"2898",70175,48253
"2899",61335,49288
"2900",75185,48268
"2901",72755,49649
"2902",63395,48894
"2903",65760,49474
"2904",60490,42812
"2905",75615,49431
"2906",62830,48298
"2907",74405,49899
"2908",74500,49196
"2909",64285,49752
"2910",73475,50000
"2911",59185,49558
"2912",61080,47721
"2913",63175,49698
"2914",67600,48696
"2915",64745,49998
"2916",66840,47154
"2917",62865,50000
"2918",71345,45298
"2919",70265,47055
"2920",68750,48310
"2921",62630,46877
"2922",74555,49882
"2923",69690,49899
"2924",70905,48728
"2925",60530,45789
"2926",74060,48993
"2927",71060,49184
"2928",43610,35649
"2929",58350,49886
"2930",74780,50000
"2931",69015,49300
"2932",81260,49898
"2933",53120,43733
"2934",74760,49698
"2935",54550,50000
"2936",60335,46896
"2937",62505,49833
"2938",69195,45354
"2939",68065,49192
"2940",63545,45256
"2941",67680,49679
"2942",53535,49616
"2943",61625,49798
"2944",62780,49577
"2945",63980,48605
"2946",48360,39514
"2947",76050,48870
"2948",49840,47317
"2949",61405,46688
"2950",62545,49998
"2951",55045,41843
"2952",57870,49174
"2953",76925,48939
"2954",62040,48327
"2955",73835,47926
"2956",65085,49305
"2957",49500,44080
"2958",67480,48655
"2959",53215,43025
"2960",59605,49344
"2961",70375,49799
"2962",68345,49899
"2963",62645,45306
"2964",60185,47548
"2965",67340,49799
"2966",61875,47167
"2967",66870,49216
"2968",51550,44645
"2969",54045,47444
"2970",54690,44130
"2971",64815,46043
"2972",81030,50000
"2973",74955,49041
"2974",68675,48174
"2975",67405,49998
"2976",53450,49955
"2977",63800,47346
"2978",70875,49598
"2979",71225,48653
"2980",72095,49624
"2981",68015,49111
"2982",70985,49095
"2983",62590,49692
"2984",73800,47606
"2985",67245,48019
"2986",57990,48554
"2987",55700,47625
"2988",72705,49177
"2989",70460,49799
"2990",74885,45127
"2991",64645,47451
"2992",68445,49939
"2993",68620,48802
"2994",71550,49773
"2995",65780,49698
"2996",50840,46099
"2997",49815,49495
"2998",63005,48969
"2999",68055,47127
"3000",74080,48474
"3001",67465,49820
"3002",69090,44167
"3003",47420,46055
"3004",67690,47258
"3005",68160,47612
"3006",75840,49140
"3007",49805,42555
"3008",43915,38902
"3009",72625,49698
"3010",62680,49299
"3011",66315,47569
"3012",63660,49814
"3013",56650,48405
"3014",75555,48540
"3015",70705,44263
"3016",63245,47490
"3017",54870,46062
"3018",44075,39822
"3019",59470,49742
"3020",61395,48696
"3021",60610,49538
"3022",53295,47942
"3023",67865,49522
"3024",46795,41610
"3025",80480,48589
"3026",51010,43868
"3027",78400,49918
"3028",57190,49614
"3029",65830,49232
"3030",64410,46807
"3031",54650,46287
"3032",76495,48664
"3033",78460,48601
"3034",64965,49515
"3035",71860,49899
"3036",52110,46359
"3037",74335,48230
"3038",63495,49744
"3039",49430,48606
"3040",53135,48012
"3041",64110,49478
"3042",58790,48243
"3043",69090,49861
"3044",52830,49698
"3045",67140,43805
"3046",58395,43221
"3047",73250,49998
"3048",52620,47228
"3049",66105,47147
"3050",68510,49650
"3051",70710,48023
"3052",62925,48246
"3053",74160,49798
"3054",76295,50000
"3055",58375,49998
"3056",61985,47755
"3057",68640,49899
"3058",50085,40773
"3059",62700,47304
"3060",63145,49071
"3061",56275,48943
"3062",67715,48650
"3063",56655,46751
"3064",62335,48908
"3065",57865,46447
"3066",56560,45346
"3067",58975,48124
"3068",53925,45280
"3069",85235,49525
"3070",59545,49960
"3071",67855,49527
"3072",69920,47225
"3073",59325,49697
"3074",59210,49381
"3075",67870,47762
"3076",65785,50000
"3077",73485,49598
"3078",59550,47724
"3079",56770,46329
"3080",65175,49350
"3081",67100,49698
"3082",55225,43395
"3083",80975,49642
"3084",62020,46371
"3085",53485,47272
"3086",58860,46701
"3087",75020,50000
"3088",53695,48142
"3089",68445,48914
"3090",79665,49777
"3091",51485,44122
"3092",57030,47837
"3093",76895,49433
"3094",57160,49270
"3095",63855,48193
"3096",58560,49517
"3097",49700,43971
"3098",61275,48366
"3099",64345,42495
"3100",65970,49237
"3101",49625,41236
"3102",53730,44719
"3103",59685,49986
"3104",60405,49899
"3105",65850,48913
"3106",47055,39025
"3107",56225,49397
"3108",73790,49998
"3109",62275,46623
"3110",58300,47338
"3111",71715,48395
"3112",74335,49559
"3113",62390,47622
"3114",58035,48235
"3115",77325,48506
"3116",66000,50000
"3117",63150,49615
"3118",54555,42345
"3119",47420,43349
"3120",74890,48938
"3121",66225,48343
"3122",52740,43494
"3123",66695,46998
"3124",62695,49620
"3125",63745,49515
"3126",64285,48791
"3127",69075,47746
"3128",61365,49288
"3129",60865,46548
"3130",54125,49075
"3131",73685,49076
"3132",58570,42959
"3133",70865,49598
"3134",69520,49187
"3135",58640,48402
"3136",50820,47333
"3137",65345,49346
"3138",66445,47189
"3139",47920,41763
"3140",61630,49319
"3141",77925,49799
"3142",64670,48540
"3143",52665,45177
"3144",72220,49899
"3145",68560,49899
"3146",56380,49406
"3147",71815,44473
"3148",68960,49218
"3149",61140,48663
"3150",57245,46580
"3151",56920,49087
"3152",62755,44082
"3153",64575,48155
"3154",65730,49010
"3155",62750,49799
"3156",59285,48101
"3157",63135,48007
"3158",63925,49234
"3159",65375,48078
"3160",64205,46481
"3161",65775,47557
"3162",62640,45740
"3163",69640,49550
"3164",66195,48275
"3165",72680,47323
"3166",46730,44466
"3167",77860,47653
"3168",60645,47495
"3169",68060,48935
"3170",65290,48740
"3171",63520,45741
"3172",76580,48736
"3173",54345,43638
"3174",73880,49865
"3175",57960,49600
"3176",64550,47718
"3177",70825,48120
"3178",74390,46058
"3179",73510,49799
"3180",61365,47284
"3181",57985,46199
"3182",69590,49848
"3183",61380,49060
"3184",54200,47066
"3185",64760,48530
"3186",60605,44280
"3187",71475,48867
"3188",64685,48866
"3189",67230,43612
"3190",64725,49899
"3191",72405,49899
"3192",52665,49798
"3193",63500,47845
"3194",65555,49797
"3195",58165,47489
"3196",65095,49264
"3197",69115,47599
"3198",59010,49108
"3199",55505,49598
"3200",58585,50000
"3201",62965,50000
"3202",78165,49683
"3203",50830,41801
"3204",73940,49702
"3205",64320,49508
"3206",70785,49690
"3207",61070,41147
"3208",61205,47621
"3209",61025,46652
"3210",61215,49849
"3211",81940,49851
"3212",74755,49400
"3213",67400,50000
"3214",60840,49384
"3215",58985,49898
"3216",61265,49473
"3217",63070,49641
"3218",53845,44773
"3219",72005,49131
"3220",64905,49226
"3221",60305,48059
"3222",53695,48805
"3223",63770,44163
"3224",62210,49470
"3225",72315,49698
"3226",58210,48634
"3227",51870,48090
"3228",52470,47761
"3229",58745,40414
"3230",61010,48572
"3231",62090,48520
"3232",69045,48581
"3233",66545,48538
"3234",77715,50000
"3235",48495,47320
"3236",52360,46832
"3237",56415,47729
"3238",51825,46853
"3239",57800,47099
"3240",74155,48219
"3241",49450,49450
"3242",65570,49413
"3243",62065,48414
"3244",49435,35053
"3245",61275,49598
"3246",59905,49771
"3247",64415,49501
"3248",66495,49598
"3249",49855,44336
"3250",66355,44490
"3251",67565,49555
"3252",68665,46780
"3253",56340,42252
"3254",48065,44467
"3255",59845,49778
"3256",58715,48481
"3257",60170,49799
"3258",75030,50000
"3259",58735,47732
"3260",71265,49014
"3261",61645,49778
"3262",68200,48888
"3263",73240,50000
"3264",78150,50000
"3265",61535,49685
"3266",73645,48665
"3267",57345,47341
"3268",61325,47441
"3269",60800,49756
"3270",54635,43332
"3271",55810,46221
"3272",62485,48643
"3273",69070,49798
"3274",67010,49228
"3275",66880,49685
"3276",57335,48525
"3277",66645,45265
"3278",51570,43479
"3279",50920,45680
"3280",57205,48808
"3281",68415,47465
"3282",66850,50000
"3283",66050,49429
"3284",45870,44107
"3285",61365,44403
"3286",46970,39667
"3287",68210,47872
"3288",64500,49736
"3289",59760,47932
"3290",54630,45031
"3291",56990,49127
"3292",71125,49747
"3293",57590,46534
"3294",60305,50000
"3295",50280,46797
"3296",69355,50000
"3297",62925,48274
"3298",65020,47552
"3299",64915,48381
"3300",58760,49998
"3301",41560,41486
"3302",72310,50000
"3303",43990,43529
"3304",66920,47993
"3305",64285,48750
"3306",60455,45938
"3307",66715,48680
"3308",66675,48511
"3309",56095,46591
"3310",52305,48209
"3311",67810,49189
"3312",65375,46041
"3313",65055,49755
"3314",71415,49247
"3315",67025,49930
"3316",62085,49878
"3317",67845,48934
"3318",64860,48398
"3319",74300,48580
"3320",61415,46540
"3321",67260,49359
"3322",73615,49114
"3323",73170,47491
"3324",70520,49589
"3325",64285,49885
"3326",75060,49273
"3327",60740,47680
"3328",76100,49632
"3329",57630,47909
"3330",68660,49359
"3331",69210,46686
"3332",61500,49698
"3333",56220,39250
"3334",58985,48464
"3335",65320,47564
"3336",44820,42603
"3337",54565,50000
"3338",58230,45045
"3339",55110,44714
"3340",59565,45082
"3341",59205,47079
"3342",73870,48179
"3343",69195,49502
"3344",67580,49339
"3345",60765,49387
"3346",69810,48618
"3347",67455,48811
"3348",72235,49066
"3349",62380,49998
"3350",63525,50000
"3351",55505,44597
"3352",70985,49799
"3353",67590,49756
"3354",67385,49899
"3355",53740,43255
"3356",74145,49698
"3357",56075,45651
"3358",70130,49390
"3359",48280,39439
"3360",63385,48531
"3361",60550,49728
"3362",61730,45432
"3363",69460,41051
"3364",64975,49711
"3365",58165,48523
"3366",54450,47981
"3367",44640,40717
"3368",60360,48179
"3369",46070,44505
"3370",65740,45398
"3371",55820,49130
"3372",48665,43030
"3373",63680,49243
"3374",57210,49898
"3375",62665,43459
"3376",67185,46212
"3377",54590,47862
"3378",70185,47240
"3379",59620,47023
"3380",61955,47518
"3381",74965,48109
"3382",63640,49698
"3383",62250,49698
"3384",57970,43798
"3385",54205,41519
"3386",59340,49727
"3387",64135,48842
"3388",70520,49688
"3389",57010,47733
"3390",69690,47546
"3391",68230,48750
"3392",73985,48386
"3393",53130,42331
"3394",69650,48506
"3395",66855,48550
"3396",59270,49156
"3397",44780,40855
"3398",68475,49970
"3399",69425,46824
"3400",64800,43994
"3401",67655,46233
"3402",53680,46349
"3403",58930,49885
"3404",51565,48691
"3405",61185,47516
"3406",70685,49607
"3407",62790,47563
"3408",69315,49800
"3409",67365,48738
"3410",64225,50000
"3411",55920,49376
"3412",74360,49600
"3413",63560,48058
"3414",58965,48450
"3415",58340,45192
"3416",66830,49421
"3417",63550,45658
"3418",57320,47844
"3419",53040,45652
"3420",58535,47765
"3421",69260,49125
"3422",75085,49652
"3423",61245,47679
"3424",66405,49247
"3425",65930,46365
"3426",86380,49691
"3427",62920,49226
"3428",74280,48751
"3429",63260,48852
"3430",58985,48804
"3431",57300,47721
"3432",77740,49899
"3433",71715,49138
"3434",72070,49591
"3435",67695,47628
"3436",61185,48487
"3437",73350,46690
"3438",62595,48066
"3439",50345,47574
"3440",63345,49765
"3441",53070,43091
"3442",61665,46703
"3443",61780,44729
"3444",67565,49210
"3445",59355,50000
"3446",69210,47755
"3447",60535,49551
"3448",62760,47156
"3449",58425,49500
"3450",84980,49140
"3451",56890,39990
"3452",54650,49041
"3453",56855,47381
"3454",29185,25430
"3455",69695,47887
"3456",53095,47799
"3457",61695,46398
"3458",57855,43959
"3459",66495,48083
"3460",53590,45255
"3461",68505,49422
"3462",63900,47014
"3463",71230,48491
"3464",59730,48784
"3465",82695,49799
"3466",63450,46399
"3467",70285,49731
"3468",72505,49899
"3469",65320,49598
"3470",52800,46211
"3471",68955,46357
"3472",59985,36832
"3473",60990,48053
"3474",70180,49404
"3475",66495,49546
"3476",65570,49695
"3477",74110,49400
"3478",54945,48588
"3479",58625,44176
"3480",74730,49697
"3481",74330,49895
"3482",67350,48723
"3483",66950,46595
"3484",67115,45461
"3485",64865,49667
"3486",59870,44832
"3487",62945,46703
"3488",72215,49622
"3489",69420,47549
"3490",73120,50000
"3491",57190,48587
"3492",58955,45931
"3493",63080,44981
"3494",48920,42650
"3495",57950,46756
"3496",45485,45216
"3497",58335,44974
"3498",75045,49998
"3499",62930,49130
"3500",68730,48521
"3501",76090,49329
"3502",52170,46469
"3503",75280,48619
"3504",55885,48415
"3505",65730,47124
"3506",56835,48250
"3507",75710,50000
"3508",73825,49325
"3509",65195,49470
"3510",52655,48466
"3511",66555,49086
"3512",63825,49755
"3513",65820,48757
"3514",62120,46518
"3515",68905,48836
"3516",52305,41916
"3517",64020,49017
"3518",57290,47777
"3519",69550,48143
"3520",69335,49261
"3521",75025,49250
"3522",63400,49849
"3523",57895,48802
"3524",62670,49429
"3525",76770,48932
"3526",70155,48112
"3527",68610,47809
"3528",75940,49359
"3529",60900,49998
"3530",63245,49162
"3531",74470,50000
"3532",59010,49499
"3533",61245,49899
"3534",70950,48347
"3535",60030,49487
"3536",70930,48805
"3537",55360,49170
"3538",57070,49648
"3539",46015,43438
"3540",85820,49086
"3541",52795,47880
"3542",59335,49276
"3543",72660,48426
"3544",53660,46716
"3545",66275,49449
"3546",52165,42732
"3547",69515,50000
"3548",63925,50000
"3549",63640,46800
"3550",69320,49358
"3551",56020,49698
"3552",74130,49698
"3553",58820,35820
"3554",62560,43274
"3555",57120,45274
"3556",68650,45083
"3557",72695,49998
"3558",77140,49972
"3559",62945,48404
"3560",70970,49434
"3561",66520,48825
"3562",65975,49545
"3563",67565,48744
"3564",68010,48179
"3565",66805,49454
"3566",63625,48344
"3567",68390,50000
"3568",60415,46930
"3569",48215,45127
"3570",65145,48677
"3571",61730,49697
"3572",63650,47225
"3573",58135,49417
"3574",59470,49684
"3575",52865,44691
"3576",51140,48009
"3577",62625,44061
"3578",66680,49245
"3579",67735,41609
"3580",54570,45393
"3581",47520,33758
"3582",59190,46700
"3583",53115,47239
"3584",61145,48930
"3585",51845,46911
"3586",44480,43654
"3587",56170,46399
"3588",65450,48599
"3589",64400,49799
"3590",62115,47125
"3591",69055,49890
"3592",60035,48124
"3593",68645,49899
"3594",73910,48271
"3595",59015,46186
"3596",75620,48336
"3597",59935,48089
"3598",61840,49798
"3599",73275,49621
"3600",73175,49692
"3601",76090,49799
"3602",65340,49952
"3603",61915,47852
"3604",61640,49116
"3605",62225,48064
"3606",73880,49379
"3607",67315,49443
"3608",48680,43618
"3609",56295,49950
"3610",59915,48499
"3611",69190,45840
"3612",62050,49097
"3613",71305,49650
"3614",69605,48203
"3615",60515,48822
"3616",70570,49565
"3617",66235,43478
"3618",66920,49799
"3619",70050,47200
"3620",66935,48793
"3621",86860,48221
"3622",73310,49472
"3623",55735,43305
"3624",67425,43640
"3625",54680,47654
"3626",60210,50000
"3627",68275,47525
"3628",63990,50000
"3629",54690,48204
"3630",62530,48955
"3631",70950,49561
"3632",65975,44986
"3633",74855,50000
"3634",69430,49291
"3635",54945,48302
"3636",73650,50000
"3637",81780,49156
"3638",67930,46746
"3639",78365,49852
"3640",69010,49911
"3641",69315,48817
"3642",71470,49698
"3643",64020,49899
"3644",69810,49785
"3645",68320,49079
"3646",62525,46113
"3647",76935,49998
"3648",76195,49415
"3649",60980,49872
"3650",63805,47300
"3651",69320,46882
"3652",67400,48483
"3653",49325,44332
"3654",72700,49815
"3655",61650,47319
"3656",58735,46347
"3657",62080,48037
"3658",51390,43602
"3659",51560,48220
"3660",58645,46302
"3661",67610,49636
"3662",61120,48808
"3663",69135,47704
"3664",74000,49446
"3665",60140,46006
"3666",73750,48759
"3667",71730,49546
"3668",64975,49898
"3669",60190,49698
"3670",67595,48243
"3671",74430,49684
"3672",67300,49999
"3673",59915,46723
"3674",72945,49898
"3675",58595,50000
"3676",62085,49765
"3677",66740,49198
"3678",71415,50000
"3679",65690,48171
"3680",56085,45653
"3681",65855,49279
"3682",57595,49968
"3683",69780,49170
"3684",61565,46086
"3685",57385,48359
"3686",52970,38281
"3687",68410,49598
"3688",56315,49372
"3689",62505,48223
"3690",72550,47104
"3691",61205,49766
"3692",62440,49698
"3693",57170,49431
"3694",46085,42951
"3695",67065,45340
"3696",63715,49341
"3697",62535,47729
"3698",61285,49763
"3699",52615,45956
"3700",66655,49157
"3701",73765,50000
"3702",68095,48282
"3703",63885,41556
"3704",67950,49017
"3705",71665,49741
"3706",64290,43961
"3707",65045,48506
"3708",55570,47108
"3709",52475,49067
"3710",77215,48412
"3711",61720,49154
"3712",67350,49746
"3713",49405,42430
"3714",72395,49260
"3715",62110,47439
"3716",55830,44465
"3717",36395,35324
"3718",60980,49015
"3719",70950,49998
"3720",70695,49798
"3721",63940,48289
"3722",63115,44407
"3723",63385,47935
"3724",56350,48139
"3725",65945,47661
"3726",68340,50000
"3727",71180,46815
"3728",54905,47336
"3729",62815,46629
"3730",52120,42390
"3731",70225,49698
"3732",57240,47387
"3733",66805,49411
"3734",73835,47164
"3735",68010,48903
"3736",47915,43018
"3737",68555,49652
"3738",64695,47199
"3739",59360,48777
"3740",67405,48715
"3741",69200,49799
"3742",65950,47809
"3743",47265,43030
"3744",80645,49465
"3745",68270,49046
"3746",75925,45816
"3747",61060,49317
"3748",64905,50000
"3749",66215,49415
"3750",68425,49641
"3751",65760,50000
"3752",66415,49440
"3753",63755,49500
"3754",67355,49750
"3755",63535,49640
"3756",56930,49141
"3757",69790,47853
"3758",52760,49279
"3759",74965,49378
"3760",36195,32853
"3761",71200,47797
"3762",64740,49886
"3763",70890,49998
"3764",55805,44736
"3765",74690,50000
"3766",59815,49799
"3767",63860,48016
"3768",69820,49178
"3769",60080,49998
"3770",66710,50000
"3771",75640,49422
"3772",76135,49270
"3773",58815,48199
"3774",67635,46503
"3775",64050,49426
"3776",52160,45874
"3777",56220,43096
"3778",81765,49764
"3779",56630,49899
"3780",67690,49799
"3781",58580,50000
"3782",68160,44849
"3783",55590,49529
"3784",58080,48494
"3785",66290,50000
"3786",62740,49762
"3787",56120,47469
"3788",70195,49797
"3789",79125,49455
"3790",66965,49554
"3791",73015,49620
