4100,-1995
10335,-2494
8775,0
7195,-1058
-3050,-12468
27090,-200
13470,-698
17545,-1750
12710,-3445
9255,-190
11270,-5716
16830,-1423
16585,-6605
24970,0
15240,-452
11805,-114
18070,-5270
17445,-615
29035,0
9445,-898
14965,-526
9865,-745
6585,-3938
15640,-585
18285,-139
7445,-1838
19085,-142
17915,-4589
8880,-2215
18960,-2070
27280,-5741
22455,-554
14125,-4760
7660,-1033
24395,-75
26060,-423
21885,-1066
8785,-3488
6085,-4330
8565,-3080
10560,-2774
12310,-1000
18785,-949
14850,-1431
16105,-523
15470,-1240
18690,-2067
16070,-441
30095,-701
15865,-2892
6330,-626
3395,-1101
15595,-110
18765,-1109
17460,-1896
25505,-560
4775,-204
20115,-3931
17095,-312
17680,-390
19250,-10
21825,-734
10700,-6246
15865,-1226
11760,-1500
18280,-3332
1920,-6157
11560,-6973
11970,-3443
13845,-1126
21225,-724
4140,-5399
2760,-325
5380,-9156
15965,-708
7480,-1823
15855,-2191
9015,0
9295,-4734
15630,-5864
20035,-975
13550,-9166
16275,-293
15885,-255
24305,-1463
19195,-964
10375,-1959
18900,-2214
20350,-425
16960,-555
24780,-186
-840,-6400
30140,-1122
17400,-289
1845,-11090
27190,-55
14140,-4441
22475,-365
27800,-233
16265,-1761
18255,-2452
20445,-1116
25420,-90
8575,-934
15630,-90
23490,-1024
13265,-1486
5685,-8303
4290,-2233
-1865,-11767
12060,0
14180,0
23670,-112
14220,-782
19060,-842
10020,-7576
16805,-477
3755,-820
1195,-1560
19175,-275
1260,-8539
9745,-790
16280,-907
21500,-206
20035,-247
10920,-486
10980,-6006
11310,-577
10845,-3366
20440,-249
19250,0
9485,-1094
16050,-803
20340,0
7815,-2792
14535,0
12915,-2526
5695,-1485
13515,-1614
9815,-2138
13760,0
13140,-4019
13520,-1832
21390,-1089
21270,-4116
26790,-1489
4730,-4424
9005,-766
19060,-2563
24340,-188
25575,0
-3750,-13487
7565,-4512
25335,-812
14590,-2560
3885,-4448
20395,-634
4645,-11906
19260,-1020
17250,-1170
-880,-9479
7380,-3376
14440,0
20825,-1101
21720,-349
4355,-862
6365,-5174
13825,-40
17015,-2133
8460,-16069
24075,-2913
16745,-293
4350,-6644
25805,-594
13670,-772
13400,0
9955,-1233
15355,-837
11645,-2568
10085,-2740
13080,-1437
10310,-1927
13420,-338
12315,-3939
7280,-12067
6070,-8235
23380,-699
9450,-1067
26895,0
2630,-3704
10805,-1147
21640,-714
20170,-923
37125,-120
14860,0
15630,0
20020,-150
23180,-443
11830,0
16960,-907
18345,-4884
2555,-3170
9170,-3450
17070,-2145
14080,0
27260,-830
185,-1562
22675,-342
23505,-367
10875,-955
9810,-3760
10870,-1642
19385,-209
19465,-682
9975,-3767
13810,-17
16820,-490
18310,-3764
6905,-568
12615,-1898
33590,-253
14495,0
21145,-1398
12560,-100
14905,-367
20340,-768
6030,-814
14105,-1775
15265,-1404
15185,-33
11600,-3409
18655,-195
19895,-3106
23235,-467
1920,-3505
24065,-39
11535,-1288
19025,-291
29390,-821
9660,-1776
14505,-1581
17605,-514
16095,-3712
-2745,-7187
2355,-707
18275,-322
10535,-1138
15830,0
11950,-1199
29465,-867
10115,-2277
11020,-9513
7615,-313
14750,-75
9960,-1589
14935,-618
30720,-359
10215,-456
17095,-115
18595,-876
13030,-9441
12995,-559
-2350,-9934
30230,-614
19590,-143
13425,-493
16140,-1620
31475,-489
17450,0
26970,0
23525,-135
23325,0
16645,-222
6320,-981
2525,-9260
8730,-2749
29495,-247
5380,-1707
10800,-4201
32185,0
17030,-1503
19275,-637
17850,-2492
16115,-849
19405,-1250
12115,0
15225,-1181
13735,-399
22610,-4790
23520,-741
14885,0
21895,-332
27420,-594
11385,-1476
12925,-1650
10530,-296
5465,-1500
20875,-538
9825,-2169
10155,-1361
18535,-2500
5920,-5696
315,-4237
4175,-2200
21405,-649
17735,-1584
20625,-234
16040,-2907
8360,-360
26400,-183
14045,-943
3980,-5268
17260,-124
-5410,-10132
9445,0
17680,-235
16940,-1606
27430,-141
16090,0
20085,0
12615,-44
11365,-778
16480,-265
5740,-4545
23010,-2445
17990,0
27700,-71
11995,-2096
15940,-2467
8405,-2900
23100,-3602
7120,-264
9035,-3518
4260,-483
-7115,-7638
24805,-713
17085,-33
6755,-335
13675,-206
12615,-549
12145,-4643
21540,-433
-1815,-6761
10865,-398
18305,0
6240,-2510
15850,-2607
11105,-78
18185,-353
21980,-678
22170,-2949
17005,-8417
16450,-3196
4145,-501
14805,-474
7865,0
14095,-50
7170,-2170
13200,-609
18655,-97
14440,-912
19600,-1340
5310,-464
16900,-705
-1960,-8828
26395,-1846
12120,0
17560,0
5740,-791
16960,-7466
7970,-2128
15840,-1663
5020,-3641
21660,-2298
-1100,-5130
26955,0
27990,-74
13680,-258
22060,-120
17980,-4519
27670,-1751
16010,-80
23945,-105
10175,-5
17165,-2032
25230,-229
16560,-33
1105,-1918
23505,-190
20875,-96
13945,-1355
10290,-4206
8795,-503
28380,-35
17545,-4127
5560,-1727
17765,-4916
15825,0
21205,-150
11030,-230
12015,-5440
16490,-1843
13340,-400
5700,-8084
10520,-3162
20240,0
22910,-1212
14500,-4415
28685,0
13420,-473
7710,-2361
25605,-914
-3455,-7571
20480,0
2590,-7603
13400,-3254
19955,-1636
10795,0
5125,-120
12380,-870
21365,-118
13465,-2463
-945,-3444
3850,-1386
14515,-1004
27080,-428
21950,-388
24500,-795
21115,-861
24335,-1642
1175,-3950
12140,-4556
4550,-67
14670,-1984
24765,-734
16795,-1129
14275,-1857
26195,0
11085,-1521
5865,-7154
16965,-389
9865,-728
30740,-149
22510,-63
20580,-933
22065,-1474
5915,-269
28625,-40
31295,0
13345,-10
10190,-762
14400,-1623
19810,-657
21655,-3619
19975,-153
20670,-160
8760,-4267
15395,-1377
15800,-1763
18570,-215
33335,-1262
21145,-2857
16095,-3219
-4200,-16009
16840,-484
10215,-3008
14605,-2751
1920,-2377
23315,-307
25905,-370
19740,-193
17780,-9524
-27005,-35695
18135,0
10495,-423
15225,-1320
9515,-1638
17640,-535
16860,-847
10375,-2612
6620,-1062
9355,-2891
14385,0
-3205,-6153
12015,-4297
9480,-473
19665,-1016
2995,-7578
7235,-3424
15780,-1322
990,-5471
17615,-856
17095,-1165
14450,-1051
1280,-1433
2350,-1019
19360,-959
7990,-833
13920,-2174
15705,-472
15795,-1524
15730,-108
16700,0
4735,-1386
12305,-965
8175,-4473
14465,-395
19955,-37
19945,-1898
16330,-555
16185,-1199
5235,-2684
32250,-555
16740,-784
22690,-602
9320,-718
10545,-2619
19890,-10
8025,-5158
22040,-2638
19750,-942
16405,-1692
22340,-60
8985,-2086
-630,-4593
17500,-1076
11185,-1385
7235,-721
21890,-95
970,-563
-275,-12618
10650,-1224
16295,-1180
17925,-2216
6415,-6417
11390,-151
11440,-921
12880,-2193
15570,-1651
20185,-427
7115,-6340
10300,-3151
26670,-50
8095,-2960
17280,-1020
-2655,-4018
8125,-1185
11810,-1784
20905,-1434
7430,-211
27355,-70
17325,-558
12820,-233
18670,-5
-2345,-4674
14465,-3192
25755,-1991
13115,-1117
15020,0
21780,-349
8275,-543
6770,-2766
9125,-2392
2485,-7141
20705,-1957
9300,-5718
26185,-3146
9145,-2772
15410,-323
9830,-6548
12100,-666
13265,-3390
14860,-422
18360,-3055
9615,-4468
19115,0
14440,-2301
11785,-2575
14545,-1253
9725,-303
18280,-184
15990,-527
16615,-2083
16080,-1419
14900,0
10760,-1238
17175,-2537
-1310,-13877
29515,-1200
14290,-359
19220,-80
10400,-120
24180,-404
12810,0
3395,-5186
21535,-1610
4765,-958
4420,-3269
9715,-83
11980,-2570
22885,-1053
21265,-2126
24785,-1702
14760,-103
18995,-222
4560,-140
6110,-1593
15360,-1416
24985,-1280
10175,-672
11165,-18
24070,-739
25760,-373
14925,-231
6240,-12577
17300,-2387
13640,-7146
16220,-218
15350,-1216
11580,-378
14955,-35
15815,-1015
27175,-542
-1830,-6831
15290,-2277
17975,-3605
21510,-4043
13430,-3789
15310,-4607
23760,-145
19250,-2319
19860,-3320
9200,-5110
-14420,-20481
13710,-679
17775,-272
19280,-495
20085,-2015
19665,-691
-12215,-18114
-1675,-14267
10970,-1359
8180,-179
23680,-123
13580,-1933
2750,-5559
6790,-1661
980,-2274
17265,-1625
13050,-514
12705,-1380
10510,-3774
15125,-2224
16430,-1171
6480,-2506
10525,-308
8900,-955
-4875,-11405
-4165,-5314
17210,-2790
19025,-244
16970,-741
17195,-6860
20325,-2562
19305,-196
22290,-522
21075,-2
29075,-130
9745,-907
8010,-2531
5675,-4722
15,-6045
17695,0
7025,-1999
29740,-642
16925,-854
12595,-3069
22910,-419
4430,-4767
10095,-2081
20920,-2740
18725,-115
15880,-1520
17815,-42
16800,0
9355,-378
23235,-1658
-130,-1798
10040,-4005
14165,-214
20725,-1191
11765,-1226
14930,-45
20465,0
10330,-4808
19020,-3369
800,-3519
18485,-1360
24240,-3054
20895,-1289
12185,-273
-8550,-12440
25715,-319
4220,-7587
15485,-2102
22065,-131
4155,-3708
9595,-4978
15460,-2688
11315,-288
5370,-2605
7560,-2330
9885,-496
7705,-808
16875,-733
12180,-622
6535,-695
12145,-954
20165,-1677
11310,-303
-1150,-2604
9450,-374
16715,-2652
15920,-54
24140,-80
17090,-1614
1815,-3301
31550,0
21875,-531
5225,-2668
16835,-171
8280,-3332
23640,-469
11470,-5232
2620,-4524
10640,-237
-4725,-8497
8345,-2085
7675,-3793
2960,-5240
10090,0
19195,-460
18935,-5657
22605,-320
-2080,-7597
19005,-460
16390,-412
8565,-2951
9905,-9966
12390,-733
21870,-252
11005,-1629
11195,-3618
18665,-1455
27665,0
8885,-1875
7115,-284
1240,-3001
8990,-1333
15555,-190
19000,-521
-10460,-14011
24250,-115
16230,-35
34660,0
15240,-2861
14745,-5955
-6580,-6579
15425,-2330
19365,-1714
28235,-677
10465,-395
10365,-1935
8660,-4471
20965,-175
22050,-388
12750,-1952
17155,0
17810,0
11970,-1427
31750,0
19365,-1445
27685,-29
9970,-3912
17205,-2569
6510,-84
28865,-303
27645,-610
16425,-1235
21440,-713
21225,-463
22635,-1983
13750,0
15370,-557
8920,-180
15685,-1514
-790,-6972
31305,-917
22080,-105
7765,-10032
14415,-9200
19880,-50
15070,-1593
6315,-4942
10450,-648
21105,-2569
13060,-3395
22705,-1640
-1985,-17931
14430,-2297
11830,-1311
8235,-613
23330,0
14325,-243
16110,-4
18795,-1470
11025,-1761
12990,-1952
8330,-406
16125,-1001
11405,-1092
8395,-3171
19425,0
3840,-6127
15695,0
6220,-3596
12580,-749
15720,-2295
22105,-45
12055,-1213
15830,-708
6060,-2063
21755,-5229
15015,0
25670,-2565
12245,-426
10755,-434
4955,-1142
13750,-2144
20825,-694
22930,-732
31515,-568
16680,-565
1480,-4170
22830,0
10735,-2346
16875,-1847
5885,-4464
5980,-6627
9350,-2957
24930,-53
18635,-2129
16150,-259
9755,-1842
7485,-2015
14640,0
15970,-314
15015,-45
17915,-2473
6140,-5840
21045,-375
6915,-2930
17955,-1713
20125,-2551
12850,-6572
13750,-1815
8485,-4329
6345,-804
20805,-874
11025,-1222
14365,-169
8265,-1278
19225,-3252
5305,-1070
16860,-1007
7525,-4235
25950,-2397
6340,-10334
570,-1710
25830,-1328
5900,-1024
10790,-1342
10670,-277
20855,-106
4825,-1386
8170,-1218
20750,0
23960,-463
23310,-278
10665,-180
23610,-469
-2110,-6637
12105,-2532
17915,-380
15705,-1312
10420,-981
13140,-888
22250,-80
13495,-2664
15355,-5344
25810,-1633
27405,-1706
17830,-1141
5155,-4545
24705,0
16200,-374
6845,-243
7965,-3785
-14200,-19897
17245,-567
11140,-497
18560,-437
10720,-1611
17465,-812
5220,-4012
-270,-6748
23315,-636
10785,-3969
10335,-2038
18175,-820
17825,-259
20230,-3114
-3170,-7190
14355,-2010
22035,-921
-5040,-19258
11480,-245
14640,-871
11275,-4554
13445,-386
9790,-3168
18655,-690
19035,-15
11050,-2058
9695,-1503
35060,-1524
8225,-4626
14240,-347
18195,-4561
9915,-2453
18845,-252
17540,-867
14055,0
19415,-1313
-2885,-5396
21425,-133
-615,-8251
20670,-2225
27700,-746
16900,-95
11190,-4158
17425,-773
27520,-442
8240,-663
-2725,-7051
10940,-3860
23300,-1682
17005,-1164
27305,-75
29695,-1374
14995,-1547
1525,-427
22670,-423
14200,-2125
9795,-1771
16755,-940
24925,-1241
4355,-2185
16070,-3830
14695,-855
15945,-2624
4805,-6322
16165,-5797
20990,-750
12085,-1025
20880,-823
20230,-1186
10005,-1367
18390,-1199
11165,-2056
13585,-352
14645,-99
19555,-85
23200,0
6460,-2826
16390,-3224
10360,-70
12140,-231
17090,-1955
18340,-871
4845,-7570
-4285,-8029
14620,-108
13125,-4639
15590,-809
21035,-318
19910,-2186
7605,-919
1995,-7169
20500,-75
-1910,-4370
25505,-591
27455,-109
13965,-10
21235,-1463
7440,0
9940,-203
17745,-406
21090,-967
20500,-75
21870,-1799
-1600,-3768
16605,-2427
16865,-135
32570,-2535
7625,-785
19070,-262
8790,0
20020,-976
12945,0
9450,-95
12375,-3301
12500,-3982
7420,-4673
25870,-1483
13560,-1220
13910,-175
5500,-434
20150,-798
-3175,-4672
4205,-2877
18220,-4623
11610,-2393
13725,-5334
22110,-160
30715,0
21185,-403
15095,-1982
4990,-911
16055,-4292
-4775,-12185
8660,-6417
15115,-2751
440,-2268
14940,-1650
5745,-848
24640,0
13900,-926
6570,-3927
1385,-942
14385,-532
21985,-80
28605,0
21000,-214
13730,-433
14020,-372
14425,-1321
10265,-465
15320,-793
20190,-3202
8365,-3268
21480,-707
20295,0
24035,-3001
9320,-4817
16875,-833
27285,-526
18880,-2809
11070,-1746
-1750,-2416
20455,-966
23585,-585
21610,-6191
30870,0
15455,-3702
24315,-1462
30475,-1440
20880,-1879
12775,-729
13905,-630
3440,-5386
22270,0
11945,-458
19715,-1813
18430,-245
15300,0
13060,0
17875,-2158
7400,-3817
14745,-140
17495,-1078
9550,-1671
31460,-335
16000,0
21770,-321
3250,-3800
14895,-6735
8460,-3526
30495,-376
5685,-1569
7445,-2328
21615,-297
15055,-138
13495,-391
15895,-1419
7480,-3249
17850,-651
18450,-719
15675,-370
17360,-268
15070,-5033
5995,-486
5225,-1042
11845,-2795
18665,-795
29655,-521
17460,-409
11075,-1244
11475,-14
12265,-224
6735,-2871
19135,-214
8895,-1587
16375,-1210
13840,-1012
4620,-788
7910,-3784
15935,-73
19195,-25
11540,-1683
20400,-209
12945,-835
12030,-2183
12975,-856
9860,-1552
15635,-2573
20395,-911
-30,-4560
4835,-533
11100,-4847
7250,-5347
12085,-3214
12765,-2305
14110,-4687
6425,-3689
8935,-643
10385,0
12660,-2484
22005,0
26710,-1975
10060,-2302
13660,-603
26770,-198
15795,-447
21780,-408
17495,-35
12125,-1945
2125,-5353
12505,-2750
18620,-967
9755,-40
2665,-1045
34135,-1320
22330,-584
25825,0
26005,-253
12150,0
6410,-171
8725,-1769
22875,0
16635,-2341
26950,-1145
15060,0
13080,-749
19180,-3471
10845,-1321
13475,-1402
19210,-75
9965,-561
25960,-98
19910,-1406
19325,-115
14745,-1007
4655,-8002
20815,-1454
23910,-479
7325,-1671
19795,-403
2255,-918
24965,-432
22675,0
14120,-207
15755,-2119
18920,-1760
8240,-56
7480,-7826
27910,-27
9180,-5095
20610,-1329
11895,-678
21060,-283
6095,-1110
15145,-1420
13040,-75
12990,-2716
26170,-213
11380,-1520
18915,-1349
29205,-281
20585,-1138
12165,-817
11020,-1421
14240,-44
8290,-856
16300,-371
23985,-2020
13395,-1391
10660,-35
10650,-711
16150,0
10270,-619
17670,-1397
16940,-1607
23060,-729
18320,-2286
10220,-100
-4210,-7824
31505,-571
14800,-260
18515,-1523
24945,-675
635,-6718
19465,-427
15550,-4101
8480,0
1955,-1840
19100,0
10340,-1861
7015,-2224
7150,-228
26130,-646
10550,-640
29115,-1075
12380,-2576
22825,-2063
23540,0
14455,-1432
20365,-772
10620,-1774
17020,-130
12990,-253
16100,-73
29135,-40
15510,-199
22800,-1200
2335,-3150
8975,-3256
24205,-2245
19230,-1544
9870,-2055
6110,-447
11525,-231
16395,-5471
10860,0
20525,-830
575,-2509
6555,-1592
6985,-5226
530,-8230
17555,-1400
2085,-6463
10345,-1775
12375,-899
31035,-314
7060,-3277
19760,-2918
21885,-270
7610,-4391
9225,-519
18605,0
16415,-1416
11210,-1265
12430,-3605
12635,-350
12455,-176
2080,-13327
8075,-357
14100,-785
14760,-50
15790,-307
5245,-33
2195,-4627
26315,-155
25425,-1478
12440,-233
7895,-1748
26725,-847
31640,-1033
24920,-852
19960,-1797
19800,0
12280,-711
-140,-4533
21895,-1347
15840,-197
6980,-1036
10460,-2233
3435,-1122
18440,-882
19315,-129
11830,-1516
2750,-2403
5640,-2020
7980,-1804
4345,-6371
15205,-508
12670,-2096
1640,-1621
5740,-3931
11390,-810
25690,0
11070,-2663
26185,-1437
26080,-761
10250,-1257
3170,-589
21780,-717
11805,-140
-255,-2699
21140,-2816
11935,-1666
15905,-689
6090,-4238
10100,-2520
8705,-3659
9745,-927
19240,-239
18940,-747
8445,-2533
8045,-2968
24095,-80
10610,-272
24385,-44
24395,-311
-1585,-2778
13035,-3009
15720,-1532
6710,-139
11085,0
11820,-344
20530,-1015
-1620,-18893
25215,-1110
20845,-10
11300,-961
24855,-143
18170,-1537
8425,-5934
21505,-721
14005,-526
9155,0
19075,0
20630,-1405
11350,-685
22470,-2303
5955,-5357
14650,-494
19320,-120
15700,-9
7150,0
22035,-669
16695,0
6105,-308
19610,0
5755,-4742
14125,-464
21110,-534
13440,-40
14385,-1491
13320,-663
17735,-262
8045,-3117
9670,-250
14335,-807
14035,-869
24280,-1144
16990,-4801
23515,-2818
5805,-4597
-785,-2717
16745,-1270
13510,-1384
14665,-2155
14010,-1166
13515,-275
13565,-1387
23360,-1154
21165,-2975
11495,-6573
15750,-4719
14510,-1802
17655,-445
30080,-35
16775,0
11800,-34
22600,-403
31285,-1880
6495,-3258
10135,-3291
-130,-2364
19175,-422
6260,-3960
20830,-68
9995,-1204
6855,-1889
17225,-353
10315,-1583
8025,-964
6970,-4646
25550,0
23795,-789
12615,-384
25420,-2361
11975,-4335
37700,-665
5055,-6824
17495,-4364
23460,-2943
2130,-8465
12265,-687
11300,-888
11735,-118
13315,-1025
23840,-890
18745,-44
6270,-496
5250,-903
3105,-3197
24845,-1494
15470,-1929
9060,-7948
4145,-3477
4790,-3118
8945,-2665
5705,-2383
16340,-183
16300,-4274
14445,-2078
15035,0
6525,-2917
6330,-314
14790,-2489
22680,-752
14880,-1346
23975,0
12600,-8015
19245,-787
12025,-530
12045,-2474
21240,-236
8560,-181
7965,-2823
7980,0
29230,-429
24250,-1846
9910,0
18155,-2215
27925,-2440
16215,-2526
-3710,-5874
22980,-299
14675,-2394
15830,0
20565,-187
11490,-494
9115,-2484
14680,-59
10095,-678
11300,-1686
14380,-4361
4705,-3965
5855,-7271
9005,-2468
10255,-1622
3310,-6312
20860,-318
9750,-5773
25300,-1070
24310,-991
19550,0
14985,-2699
19695,-867
21800,-1773
5415,-200
21895,-150
31550,0
24490,0
11595,0
22030,0
30260,-804
7920,0
23805,-1432
9905,-2045
27370,-1813
13385,-2133
12760,-3475
19940,-1088
10360,-640
19505,-3188
10955,-538
4900,-715
19765,-1816
11330,-1835
17965,-168
28330,-394
12970,-1513
4115,-4641
3340,-732
20440,-80
8980,-10
9610,-819
3705,-5052
28845,-243
5800,-1297
19810,0
10015,-2799
-190,-5300
13195,-159
12030,-456
26255,-1460
15220,-389
14070,-3276
8220,-2463
12830,-1065
13350,-1597
5430,-2425
12025,-502
7820,-10
7400,-807
17330,-3501
1910,-6872
1735,-7294
18890,0
21285,-144
16900,-10128
14485,-4524
12755,-6005
15245,-203
9990,-152
18585,0
20105,-242
3715,0
14005,-180
2085,-4920
18575,-43
13945,-479
18900,-173
22070,-825
18990,0
13250,-167
36720,0
10825,-458
6860,-1078
29840,-1056
7570,0
6460,-5882
9235,-2358
-875,-4855
12055,-432
4390,-4555
6125,-2223
21625,-1938
18160,-250
19240,-120
7925,-4640
21120,-448
12695,-1320
19265,0
-2570,-5951
20480,0
15935,-2984
-3380,-6157
11715,-992
25540,-119
9365,-1394
14015,-16
24385,-1011
23145,-244
18270,-3744
10495,-2491
7215,-1227
14760,-88
10660,0
27265,0
19330,-239
22675,-3148
6050,-4584
12195,-1781
8710,-434
19470,-1296
1105,-7450
23465,0
12770,-1683
35255,-1528
16230,-177
15425,-265
7705,-400
19725,-1646
-3295,-5071
13215,-198
16415,-3560
535,-4906
3620,-3734
17105,-2235
17085,-462
13365,-406
17625,-392
12650,-3746
21730,-5
17185,-110
-3470,-4102
11325,-2430
12765,-3106
21520,-207
16325,-320
22025,-182
10855,-2231
10285,-4320
28025,-717
-9525,-9914
5280,-1046
12415,-892
7915,-10406
29045,0
5245,-4071
15475,-77
17820,-1665
20885,-45
31275,-624
15435,-444
11830,0
16355,-193
18830,-2488
27095,-457
14165,-671
9740,-2949
25450,-188
13920,-251
6555,-2385
19530,-804
16300,-398
26795,-180
10605,-55
20125,-1606
2460,-989
14550,-5763
4465,-777
19715,-2481
1120,-2303
20910,-1383
8500,-624
26205,-4627
21200,0
6840,-3053
13185,-704
12050,-4403
21350,-1095
12165,0
25510,-813
28175,-395
16360,-2507
17390,-80
9935,-2340
26150,0
15785,-1034
18075,-40
24695,-796
15420,0
24655,-89
12700,-196
20360,0
13380,0
21265,-2949
14705,-1871
7930,-1397
14445,-3036
14215,-2321
18105,-1290
33020,-90
13180,0
12785,-6833
14365,-2605
12980,-6168
25880,-860
7315,-2330
15380,-1160
13025,-1579
18540,-1287
-480,-479
6080,-3624
24630,-736
23035,-80
24365,-2266
9040,-6239
12010,-1050
20735,-264
24510,-4158
12595,-1958
16440,-286
16660,-225
22220,-35
19810,-1432
11585,-913
5960,-2037
7640,-1102
23220,-922
8725,-2011
5470,-4670
20225,-1598
15375,-848
17415,-2743
25190,-908
15085,-3940
12095,-2681
20105,-1703
23125,-674
33535,0
12175,-1390
14415,-434
8955,-6042
13735,-325
21320,-1086
26740,-4583
8540,-683
13795,-1579
8090,-3108
27055,-1965
6790,-1129
9835,0
11515,-984
5520,-4867
18880,0
16865,-1738
24095,-561
21715,0
21330,-47
19790,-3328
15890,-10
8060,-1135
19610,-2620
21035,-1660
12785,-2407
18715,-1513
1990,-6816
17570,-187
9160,-4241
11310,-903
19950,-248
16255,-270
28340,-1424
17590,-2464
485,-7354
22265,-785
4505,-5300
16530,-1110
21140,-442
19385,-242
10185,-303
9235,-1860
3500,-5052
21170,-1713
14100,-1587
2310,-2757
19765,-222
17740,-1328
15720,-1358
15700,-516
6135,-70
13750,-2978
16755,-2328
25970,-3
10660,-3477
16605,-705
18575,-2369
230,-1650
16005,-1686
14455,-740
22985,-3375
11545,-667
26300,-174
16220,-276
16655,-3034
22310,-5023
16090,-238
4435,-5043
6060,-3404
25265,-439
15480,-80
20265,-3177
13860,-2179
1965,-2124
22450,-61
6575,-6997
21440,-1609
3865,-1958
14410,-1678
16595,0
14870,-339
15875,-1150
20455,-75
24135,-830
15310,-666
14585,-2870
12705,-5584
7200,-723
16620,-768
15255,-1389
5715,-6067
20690,-1837
19035,-1061
6920,-6444
3335,-8301
26260,-108
22175,-4
19240,-843
7460,-3479
25680,-842
10060,-814
13455,-3302
16525,-402
18130,-384
30175,0
22365,-1108
28360,-658
19410,-2416
7020,-2474
16755,-1449
9965,-353
9260,-1608
21555,-1097
9690,-80
22545,-1898
9305,-888
29655,-2794
25170,-2156
2435,-2451
14350,-395
9200,-249
15785,-1156
34885,-872
25740,-173
22960,-83
23700,-746
1810,-561
7500,-7129
12325,-814
26525,-639
20430,0
5245,-510
26170,0
10470,-7282
15830,0
5495,-2553
7525,-972
17885,-1027
14540,-588
8625,-1882
8485,-4722
19275,-899
-9680,-9893
-1950,-6144
20735,-629
30455,0
19565,-415
13800,-2859
18110,-2797
30260,-473
29655,-948
14165,-2529
2275,0
11085,0
21325,-221
12100,-1764
18180,-648
26080,-1054
1805,-3334
6005,-2312
15365,-215
13270,-2422
9325,-4149
10165,-849
11370,0
10345,-1165
24355,-1353
8640,-2929
7875,-1293
27725,-1425
3310,-5527
3980,-1652
16640,-199
19930,-1452
11745,-3493
18570,-319
13700,-660
4995,-8675
7920,-3977
2135,0
11465,-819
28345,-2641
17440,-639
14865,-2992
10155,-2622
-210,-5664
12265,-1395
15345,-1413
20100,-1726
10535,-1814
12165,-1635
18650,-608
15375,-323
20220,-785
11170,-5934
17490,-1521
12380,-373
13995,-624
11285,-3076
3210,-152
10850,-4459
19630,0
19485,-70
-7275,-10214
-1780,-8219
12235,-687
24445,-2010
11855,-360
8680,-290
5750,-2598
5700,-2755
14865,-3480
4005,-7799
25440,-305
12385,-115
20170,-4878
21980,-959
15520,-1092
21050,-1518
14880,-343
22320,0
10185,-1116
21035,0
20310,-393
4890,-1144
16890,-2241
19180,0
25380,-253
31440,-1287
27610,-44
11435,-6033
5885,-5040
18340,-2056
14870,-1410
18815,-1778
9595,0
23260,-2309
19320,-547
13250,-653
15130,-386
31095,-316
13365,-323
10750,-551
16695,0
31375,-150
20530,-3443
15060,-1285
9965,-375
25630,0
6185,-1925
9245,-817
8885,0
26335,-990
14365,-983
10865,-228
13370,-1143
1890,-4495
9030,-3573
24455,-175
22270,-1127
3945,-871
10225,-978
28675,-170
8130,-510
16525,-6456
24270,-2121
15340,-6627
9305,-5619
22420,-668
25120,-708
1840,-1868
19790,-696
11685,-510
13715,-549
10140,-3611
18005,0
12960,-3543
1700,-5704
9670,-1394
16970,-281
-5150,-5643
23850,-2884
3640,-4
14395,-2633
4880,-2243
6105,-237
32265,-538
13720,-535
17845,-232
15480,-737
27235,0
26330,-69
17090,-2250
8680,-735
20040,-5030
20800,-2346
13430,-520
21310,-340
16315,-532
21700,-2819
12440,-1251
19300,-355
18770,-35
21635,-393
-835,-7996
6295,-1168
19155,-1365
14015,-432
31675,-185
22850,0
16050,-308
1675,-1083
12400,-465
15895,-2492
21455,-1494
25210,0
4855,-5355
15880,-341
8300,-2290
12890,-83
7685,-5026
16285,-1437
6735,-1494
1505,-7870
14700,-890
25755,-40
5210,-453
19060,-1991
19405,0
4255,-6940
27755,-1655
11325,-1255
7440,-4661
8345,-2107
14170,-2455
20555,-1781
14360,-525
10425,-8044
12630,-243
16825,-536
3115,-715
13740,-374
15090,-35
8845,-4139
20265,-160
-6220,-7553
17965,-2626
20730,-968
17785,-2245
11340,-1244
17795,-650
11250,-6297
20045,-2457
23945,-94
34425,-1038
8590,-45
45,-5692
20135,-258
19960,-245
23180,-930
20620,-134
10755,-2858
18355,-764
3095,-1584
17930,-584
12930,-4476
16765,-79
-4120,-9660
2595,-9777
24885,-928
21580,-1005
21755,-235
4440,-3094
22075,-904
3455,-621
20440,-920
15615,-769
13285,-1692
16810,-1966
13520,-1042
10655,-2351
4625,-1489
12460,-210
10235,-779
17810,-110
17335,-12
23160,0
2665,0
30970,-411
13660,-1772
10185,-10144
14545,-909
15505,-2282
14400,0
9155,-595
11000,-363
13640,-45
18820,-355
17520,-286
20525,-402
6845,-399
20255,-80
17455,-957
6865,-2701
5860,-544
15700,-548
9835,-76
11830,-1770
16620,-304
3790,-1019
11380,-3419
15250,-86
10085,-3557
22990,-1149
10810,-1737
9100,-683
10370,-1765
18950,-1058
9985,-555
12045,-1787
20785,-724
18970,-2222
16045,-2797
22195,-304
23470,-805
28880,-424
10375,-806
2675,-1926
14605,-874
13970,0
5325,-2526
18120,-2586
14765,-155
11745,-2143
20360,-368
17325,-195
21140,-1625
4600,-3823
16350,-293
16240,-566
18665,-1220
19410,-1911
